sample_name,annual_precpt,annual_temp,bulk_elect_conductivity,collection_date,collection_time,cur_land_use,cur_vegetation,depth,ecoregion,elev,env_broad_scale,env_local_scale,env_medium,geo_loc_name,growth_facil,infiltration_1,infiltration_2,infiltration_notes,lat_lon,misc_param,other,other_treatment,previous_land_use,samp_store_temp,sample_collection_dev,sampling_set,shipped_sample_size,soil_type,soil_type_meth,storage_condt,temp,water_content,watering_regm,weather,agrochem_addition,chem_administration,crop_rotation,drainage_class,extreme_event,fao_class,fire,flooding,link_climate_info,neon_plot_id,previous_land_use_meth,season_precpt,season_temp,slope_aspect,slope_gradient,tillage
60921_2_C3,2050 mm,9.5 C,0.000 mS/cm,2023-06-26,14:56:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:02 mm:ss,00:03 mm:ss,,"44.217583, -122.260417",,60921_NF1,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,2,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,21.2 C,0.142 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_2_C4,2050 mm,9.5 C,0.000 mS/cm,2023-06-26,14:56:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:02 mm:ss,00:03 mm:ss,,"44.217583, -122.260417",,60921_NF1,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,2,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,21.2 C,0.142 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_3_A,2050 mm,9.5 C,0.006 mS/cm,2023-12-10,12:00:00 hh:mm:ss,conifers,Douglas-fir,0-30 cm,Great Basin,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:03 mm:ss,00:04 mm:ss,,"44.217282, -122.260051",,60921_NF3,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,3,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.0 C,0.422 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,281 degrees,96.3 percent,
60921_3_B,2050 mm,9.5 C,0.006 mS/cm,2023-12-10,12:00:00 hh:mm:ss,conifers,Douglas-fir,0-30 cm,Great Basin,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:03 mm:ss,00:04 mm:ss,,"44.217282, -122.260051",,60921_NF3,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,3,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.0 C,0.422 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,281 degrees,96.3 percent,
60921_3_C1,2050 mm,9.5 C,0.006 mS/cm,2023-12-10,12:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:03 mm:ss,00:04 mm:ss,,"44.217282, -122.260051",,60921_NF3,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,3,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.0 C,0.422 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,281 degrees,96.3 percent,
60921_3_C2,2050 mm,9.5 C,0.006 mS/cm,2023-12-10,12:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:03 mm:ss,00:04 mm:ss,,"44.217282, -122.260051",,60921_NF3,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,3,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.0 C,0.422 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,281 degrees,96.3 percent,
60921_3_C3,2050 mm,9.5 C,0.006 mS/cm,2023-12-10,12:00:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,497 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:03 mm:ss,00:04 mm:ss,,"44.217282, -122.260051",,60921_NF3,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,3,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.0 C,0.422 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,281 degrees,96.3 percent,
60921_4_A,2050 mm,9.5 C,0.000 mS/cm,2023-12-10,13:15:00 hh:mm:ss,conifers,Douglas-fir,0-30 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:08 mm:ss,00:12 mm:ss,,"44.217583, -122.260417",,60921_SF2,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.1 C,0.410 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_4_B,2050 mm,9.5 C,0.000 mS/cm,2023-12-10,13:15:00 hh:mm:ss,conifers,Douglas-fir,0-30 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:08 mm:ss,00:12 mm:ss,,"44.217583, -122.260417",,60921_SF2,,"Clear-cut logging, 1975",4 C,slide hammer corer 7.5X30 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.1 C,0.410 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_4_C1,2050 mm,9.5 C,0.000 mS/cm,2023-12-10,13:15:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:08 mm:ss,00:12 mm:ss,,"44.217583, -122.260417",,60921_SF2,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.1 C,0.410 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_4_C2,2050 mm,9.5 C,0.000 mS/cm,2023-12-10,13:15:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:08 mm:ss,00:12 mm:ss,,"44.217583, -122.260417",,60921_SF2,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.1 C,0.410 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_4_C3,2050 mm,9.5 C,0.000 mS/cm,2023-12-10,13:15:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:08 mm:ss,00:12 mm:ss,,"44.217583, -122.260417",,60921_SF2,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.1 C,0.410 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60921_4_C4,2050 mm,9.5 C,0.000 mS/cm,2023-12-10,13:15:00 hh:mm:ss,conifers,Douglas-fir,0-10 cm,Great Basin,503 m,____mediterranean woodland biome [ENVO:01000208],__hillside [ENVO:01000333],surface soil [ENVO:02000059],"United States: Oregon, Lane County",field,00:08 mm:ss,00:12 mm:ss,,"44.217583, -122.260417",,60921_SF2,,"Clear-cut logging, 1975",4 C,hand collected 5X10 cm,4,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,5.1 C,0.410 m3/m3,,,,,,Well,,,,,SoilWeb: An Online Soil Survey Browser | California Soil Resource Lab (ucdavis.edu),,Andrews Forest Data Web Site (oregonstate.edu),,,100 degrees,84.4 percent,
60923_1_A,,,0.396 mS/cm,2023-11-09,10:00:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-30 cm,Southern Plains,183 m,arid biome [ENVO:01001838],____agricultural field [ENVO:00000114],vertisol [ENVO:00002254],"United States: Texas,Temple USDA-ARS",field,00:40 mm:ss,02:25 mm:ss,,"31.0450, -97.3484",,PLOT_1A,Set 1,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Vertisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,25.8 C,0.247 m3/m3,,,,,,,,,,,,,,,,,,
60923_1_B,,,0.396 mS/cm,2023-11-09,10:00:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-30 cm,Southern Plains,183 m,arid biome [ENVO:01001838],____agricultural field [ENVO:00000114],vertisol [ENVO:00002254],"United States: Texas,Temple USDA-ARS",field,00:40 mm:ss,02:25 mm:ss,,"31.0450, -97.3484",,PLOT_1A,Set 1,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Vertisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,25.8 C,0.247 m3/m3,,,,,,,,,,,,,,,,,,
60923_1_C1,,,0.396 mS/cm,2023-11-09,10:00:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Southern Plains,183 m,arid biome [ENVO:01001838],____agricultural field [ENVO:00000114],vertisol [ENVO:00002254],"United States: Texas,Temple USDA-ARS",field,00:40 mm:ss,02:25 mm:ss,,"31.0450, -97.3484",,PLOT_1A,Set 1,,4 C,hand collected 5X10 cm,1,1 core,Vertisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,25.8 C,0.247 m3/m3,,,,,,,,,,,,,,,,,,
60923_1_C2,,,0.396 mS/cm,2023-11-09,10:00:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Southern Plains,183 m,arid biome [ENVO:01001838],____agricultural field [ENVO:00000114],vertisol [ENVO:00002254],"United States: Texas,Temple USDA-ARS",field,00:40 mm:ss,02:25 mm:ss,,"31.0450, -97.3484",,PLOT_1A,Set 1,,4 C,hand collected 5X10 cm,1,1 core,Vertisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,25.8 C,0.247 m3/m3,,,,,,,,,,,,,,,,,,
60923_1_C3,,,0.396 mS/cm,2023-11-09,10:00:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Southern Plains,183 m,arid biome [ENVO:01001838],____agricultural field [ENVO:00000114],vertisol [ENVO:00002254],"United States: Texas,Temple USDA-ARS",field,00:40 mm:ss,02:25 mm:ss,,"31.0450, -97.3484",,PLOT_1A,Set 1,,4 C,hand collected 5X10 cm,1,1 core,Vertisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,25.8 C,0.247 m3/m3,,,,,,,,,,,,,,,,,,
60923_1_C4,,,0.396 mS/cm,2023-11-09,10:00:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Southern Plains,183 m,arid biome [ENVO:01001838],____agricultural field [ENVO:00000114],vertisol [ENVO:00002254],"United States: Texas,Temple USDA-ARS",field,00:40 mm:ss,02:25 mm:ss,,"31.0450, -97.3484",,PLOT_1A,Set 1,,4 C,hand collected 5X10 cm,1,1 core,Vertisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,25.8 C,0.247 m3/m3,,,,,,,,,,,,,,,,,,
60923_10_A,,,0.138 mS/cm,2023-08-21,13:10:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-30 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8997, -92.2139",,PLOT_2D,Set 2,,4 C,slide hammer corer 7.5X30 cm,10,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.5 C,0.255 m3/m3,,,,,,,,,,,,,,,,,,
60923_10_B,,,0.138 mS/cm,2023-08-21,13:10:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-30 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8997, -92.2139",,PLOT_2D,Set 2,,4 C,slide hammer corer 7.5X30 cm,10,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.5 C,0.255 m3/m3,,,,,,,,,,,,,,,,,,
60923_10_C1,,,0.138 mS/cm,2023-08-21,13:10:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8997, -92.2139",,PLOT_2D,Set 2,,4 C,hand collected 5X10 cm,10,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.5 C,0.255 m3/m3,,,,,,,,,,,,,,,,,,
60923_10_C2,,,0.138 mS/cm,2023-08-21,13:10:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8997, -92.2139",,PLOT_2D,Set 2,,4 C,hand collected 5X10 cm,10,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.5 C,0.255 m3/m3,,,,,,,,,,,,,,,,,,
60923_10_C3,,,0.138 mS/cm,2023-08-21,13:10:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8997, -92.2139",,PLOT_2D,Set 2,,4 C,hand collected 5X10 cm,10,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.5 C,0.255 m3/m3,,,,,,,,,,,,,,,,,,
60923_10_C4,,,0.138 mS/cm,2023-08-21,13:10:00 hh:mm:ss,row crops,Switchgrass - Kanlow,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8997, -92.2139",,PLOT_2D,Set 2,,4 C,hand collected 5X10 cm,10,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.5 C,0.255 m3/m3,,,,,,,,,,,,,,,,,,
60923_11_A,,,0.182 mS/cm,2023-08-21,13:53:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-30 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8996, -92.2139",,PLOT_2E,Set 2,,4 C,slide hammer corer 7.5X30 cm,11,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.3 C,0.315 m3/m3,,,,,,,,,,,,,,,,,,
60923_11_B,,,0.182 mS/cm,2023-08-21,13:53:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-30 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8996, -92.2139",,PLOT_2E,Set 2,,4 C,slide hammer corer 7.5X30 cm,11,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.3 C,0.315 m3/m3,,,,,,,,,,,,,,,,,,
60923_11_C1,,,0.182 mS/cm,2023-08-21,13:53:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8996, -92.2139",,PLOT_2E,Set 2,,4 C,hand collected 5X10 cm,11,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.3 C,0.315 m3/m3,,,,,,,,,,,,,,,,,,
60923_11_C2,,,0.182 mS/cm,2023-08-21,13:53:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8996, -92.2139",,PLOT_2E,Set 2,,4 C,hand collected 5X10 cm,11,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.3 C,0.315 m3/m3,,,,,,,,,,,,,,,,,,
60923_11_C3,,,0.182 mS/cm,2023-08-21,13:53:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8996, -92.2139",,PLOT_2E,Set 2,,4 C,hand collected 5X10 cm,11,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.3 C,0.315 m3/m3,,,,,,,,,,,,,,,,,,
60923_11_C4,,,0.182 mS/cm,2023-08-21,13:53:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.8996, -92.2139",,PLOT_2E,Set 2,,4 C,hand collected 5X10 cm,11,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,33.3 C,0.315 m3/m3,,,,,,,,,,,,,,,,,,
60923_12_A,,,0.198 mS/cm,2023-08-21,10:38:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-30 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.9000, -92.2141",,PLOT_4A,Set 2,,4 C,slide hammer corer 7.5X30 cm,12,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,34.6 C,0.271 m3/m3,,,,,,,,,,,,,,,,,,
60923_12_B,,,0.198 mS/cm,2023-08-21,10:38:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-30 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.9000, -92.2141",,PLOT_4A,Set 2,,4 C,slide hammer corer 7.5X30 cm,12,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,34.6 C,0.271 m3/m3,,,,,,,,,,,,,,,,,,
60923_12_C1,,,0.198 mS/cm,2023-08-21,10:38:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.9000, -92.2141",,PLOT_4A,Set 2,,4 C,hand collected 5X10 cm,12,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,34.6 C,0.271 m3/m3,,,,,,,,,,,,,,,,,,
60923_12_C2,,,0.198 mS/cm,2023-08-21,10:38:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.9000, -92.2141",,PLOT_4A,Set 2,,4 C,hand collected 5X10 cm,12,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,34.6 C,0.271 m3/m3,,,,,,,,,,,,,,,,,,
60923_12_C3,,,0.198 mS/cm,2023-08-21,10:38:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.9000, -92.2141",,PLOT_4A,Set 2,,4 C,hand collected 5X10 cm,12,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,34.6 C,0.271 m3/m3,,,,,,,,,,,,,,,,,,
60923_12_C4,,,0.198 mS/cm,2023-08-21,10:38:00 hh:mm:ss,row crops,Switchgrass - Blackwell,0-10 cm,Prairie Peninsula,273 m,__temperate shrubland biome [ENVO:01000215],____agricultural field [ENVO:00000114],luvisol [ENVO:00002248],"United States: Missouri, Columbia",field,failed,failed,,"38.9000, -92.2141",,PLOT_4A,Set 2,,4 C,hand collected 5X10 cm,12,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,34.6 C,0.271 m3/m3,,,,,,,,,,,,,,,,,,
