Proposal_ID,Sampling_Set,Core_Section,Sample_Name,Bulk_density_g_per_cm3,Beta_Glucosidase_ug_pNP_per_g_per_h,GWC_percent,HClExtOM_TOC_mg_per_kg,HClExtOM_TN_mg_per_kg,Ca_meq_per_100g,Mg_meq_per_100g,Na_meq_per_100g,K_meq_per_100g,SO4_S_mg_per_kg,B_mg_per_kg,Zn_mg_per_kg,Mn_mg_per_kg,Cu_mg_per_kg,Fe_mg_per_kg,MBC_mg_per_kg,MBN_mg_per_kg,NO3_N_mg_per_kg,NH4_N_mg_per_kg,PO4_P_mg_per_kg,pH,Sand_percent,Silt_percent,Clay_percent,WEOM_TOC_mg_per_kg,WEOM_TN_mg_per_kg,flag_Bulk_density,flag_Beta_Glucosidase,flag_GWC,flag_HClExtOM_TOC,flag_HClExtOM_TN,flag_Ca,flag_Mg,flag_Na,flag_K,flag_SO4S,flag_B,flag_Zn,flag_Mn,flag_Cu,flag_Fe,flag_MBC,flag_MBN,flag_NO3N,flag_NH4N,flag_P,flag_pH,flag_Texture,flag_WEOM_TOC,flag_WEOM_TN
61551,8,BTM,61551_8_BTM,1.03,25.2,38.65,11727.57,223.85,,,,,,,,,,,355.2,25.26,0.43,3.29,18.47,5.46,48.1,36.6,15.4,79.98,1.35,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61551,9,TOP,61551_9_TOP,1.26,84.3,73.11,4915.3,142.79,4.7,1.01,0.12,0.18,5,0.08,0.63,24.6,1,76,308.85,45.79,0.35,4.42,1.78,5.08,58,28.7,13.4,34.99,1.41,,,,,,,,,,,,,,,,,,,,,,,,
61551,9,BTM,61551_9_BTM,1.23,12.1,42.37,2994.91,94.51,0.5,0.1,0.06,0.09,5,0.12,0.26,12,0.6,72,132.9,16.33,0.32,2.47,0.7,6,48.1,36.6,15.4,13.98,0.43,,,,,,,,,,,,,,,,,,,,,,,,
61552,1,TOP,61552_1_TOP,1.79,139.3,34.74,1392.72,107.48,7.2,1.21,0.06,1.24,3,0.48,2.99,5.7,2.8,59,,,9.43,3.52,123.28,6.98,17.4,51.4,31.2,63.5,12.24,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,1,BTM,61552_1_BTM,1.48,15.4,25.03,1562.58,106.05,6.6,1.24,0.12,0.29,3,0.54,1.54,4.3,3.1,45,,,0.69,1.71,61.48,7.28,13.3,52.5,34.2,36.57,3.12,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,2,TOP,61552_2_TOP,1.88,36.5,32.06,1204.99,86.16,5.1,0.69,0.05,0.68,3,0.34,2.14,15.2,3.6,93,,,2.65,2.14,110.76,6.57,14.5,52.9,32.6,31.79,4.61,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,2,BTM,61552_2_BTM,1.3,11.9,27.48,1191.18,71.59,6.6,0.97,0.08,0.45,3,0.41,1.52,7.5,3.5,55,,,1.63,1.54,122.83,7.02,13.7,54.3,32.1,33.66,3.17,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,3,TOP,61552_3_TOP,1.7,,36.87,1524.33,113.82,,,,,,,,,,,,,27.5,2.04,91.26,6.92,,,,148.52,8.47,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61552,3,BTM,61552_3_BTM,1.18,26.3,31.84,1288.36,68.26,5.2,0.62,0.09,0.22,3,0.45,1.13,2.4,3.9,49,,,0.3,2.42,54.1,7.28,13.7,56.5,29.9,137.54,2.6,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,4,TOP,61552_4_TOP,1.96,45.7,30.66,940.47,62.36,6.4,0.68,0.05,0.5,2,0.39,2.12,7.1,3.6,60,,,5.72,7.83,93.99,6.97,17.4,54.6,28.1,27.76,3.46,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,4,BTM,61552_4_BTM,1.39,6.1,25.44,825.99,47.9,7.4,0.56,0.08,0.27,3,0.48,1.49,4.2,3.1,30,,,1.61,1.27,20.82,7.46,15.7,56.3,28.1,20.04,1.5,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,5,TOP,61552_5_TOP,1.65,102.2,37.4,1224.78,99.06,5.6,0.85,0.07,0.83,3,0.55,1.76,9.8,4,148,,,7.97,12.32,71.67,6.81,17.6,56.4,26.1,83.72,11.81,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,5,BTM,61552_5_BTM,1.47,84.9,28.18,1036.83,71.83,5.9,0.88,0.07,1.07,3,0.47,2.89,6.3,3.9,83,,,1.1,1.43,71.92,7.32,15.2,53.7,31.1,29.71,4.01,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,6,TOP,61552_6_TOP,1.64,56.5,38.51,1076.16,79.47,5,0.75,0.08,0.39,3,0.45,1.18,12.5,3.9,126,,,26.75,0.86,62.79,6.89,13.8,60.6,25.7,39.96,3.75,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,6,BTM,61552_6_BTM,1.39,15.8,28.02,1095.06,65.31,6.7,0.78,0.1,0.24,3,0.51,0.78,6.7,3.8,57,,,1.36,1.75,15.62,7.54,14,60.4,25.6,43.72,2.56,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,7,TOP,61552_7_TOP,1.65,49.9,38.81,1662.88,114.22,5.3,0.72,0.06,0.46,3,0.38,0.9,14.7,3.6,138,,,16.52,8.59,118.93,6.41,14.1,58.4,27.6,39.19,5.75,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,7,BTM,61552_7_BTM,1.37,16.6,29.83,1481.98,89.91,6.4,0.81,0.09,0.18,3,0.39,0.48,6.2,3.7,80,,,2.74,1.83,109.4,7.05,14.1,58.3,27.6,27.13,2.87,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,8,TOP,61552_8_TOP,1.76,85.5,37.69,2161.88,152.96,6.3,1.01,0.07,0.87,3,0.47,1.58,12.8,3.5,118,,,14.5,6.51,61.82,6.74,15.4,56,28.6,73.54,13.27,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61552,8,BTM,61552_8_BTM,1.14,22.6,31.16,1674.22,99.68,5.8,0.78,0.09,0.34,4,0.42,0.59,6.5,3.8,102,,,3.19,2.22,57.98,7.01,13.4,58.1,28.5,33.73,4.45,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61555,1,TOP,61555_1_TOP,1.33,110.2,12.29,1729.56,153.25,,,,,,,,,,,,,4.71,3.21,68.59,4.91,78.1,12.9,9.1,67.57,11.15,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,1,BTM,61555_1_BTM,1.46,55.3,11.11,2413.56,61.83,,,,,,,,,,,,,2.43,1.9,60.74,5.28,82.2,12,5.8,31.35,4.23,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,2,TOP,61555_2_TOP,1.93,53.5,5.38,1406.22,47.93,,,,,,,,,,,,,8.34,1.89,45.95,6.03,73.9,16.9,9.2,47.48,11.27,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,2,BTM,61555_2_BTM,1.43,8.8,6.72,1097.82,38.42,,,,,,,,,,,,,1.72,1.19,49.17,6.28,76,16.8,7.2,15.18,2.83,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,3,TOP,61555_3_TOP,1.66,58.4,7.62,1474.81,89.32,,,,,,,,,,,,,2.38,1.97,37.73,5.54,78.1,14.8,7.2,64.74,7.13,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,3,BTM,61555_3_BTM,1.74,25.3,10.71,956.08,55.34,,,,,,,,,,,,,2.39,1.69,41.94,5.7,88.1,8.8,3.2,108.38,4.31,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,4,TOP,61555_4_TOP,1.66,101.7,8.9,1375.26,90.04,,,,,,,,,,,,,4.92,1.96,60.84,5.59,82.2,12.6,5.2,49.23,9.65,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,4,BTM,61555_4_BTM,1.32,21.5,5.95,642.08,44.39,,,,,,,,,,,,,4.08,1.66,43.15,5.53,81.6,14.6,3.9,22.01,5.39,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,5,TOP,61555_5_TOP,2.02,101.6,14.25,1555.93,85.33,,,,,,,,,,,,,9.65,1.53,53.82,6.21,75.8,18.4,5.9,40.7,11.98,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,5,BTM,61555_5_BTM,1.57,41.7,7.66,685.85,57.78,,,,,,,,,,,,,4.49,2.82,43.21,6.04,81.7,14.4,3.9,21.3,7.34,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,6,TOP,61555_6_TOP,1.61,115.8,6.09,434.85,47.94,,,,,,,,,,,,,8.36,1.63,152.95,5.97,75.9,16.3,7.9,40.27,11.36,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,6,BTM,61555_6_BTM,1.34,57.5,7.26,1686.45,53.13,,,,,,,,,,,,,5.46,1.98,164.46,6.01,73.7,18.5,7.9,24.19,7.63,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,7,TOP,61555_7_TOP,1.87,132,10.99,498.73,52.8,,,,,,,,,,,,,5.72,2.88,92.95,6.32,77.9,16.3,5.9,31.8,6.48,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,7,BTM,61555_7_BTM,1.62,60.8,6.97,1364.27,52.36,,,,,,,,,,,,,2.97,1.37,101.99,6.07,82,12.2,5.9,22.75,5.32,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,8,TOP,61555_8_TOP,1.58,120.7,7.65,1105.91,56.23,3.7,0.58,0.03,0.17,3,0.13,5.45,5,0.6,47,,,5.94,2.78,46.69,6.06,79.9,14.3,5.8,39.68,9.78,,,,,,,,,,,,,,,,Failed_QC,Failed_QC,,,,,,,
61555,8,BTM,61555_8_BTM,1.79,72.2,7.35,721.1,44.84,,,,,,,,,,,,,5.97,2.19,41.37,5.99,77.4,14.6,8.1,29.37,7.04,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,9,TOP,61555_9_TOP,1.59,125.9,10.56,818.92,67,,,,,,,,,,,,,7.07,2.04,88.33,6.91,75.6,16.4,8.1,60.91,12.04,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61555,9,BTM,61555_9_BTM,1.57,36.3,8.39,1942.51,46.69,,,,,,,,,,,,,2.94,1.2,84.52,7.04,77.6,14.4,8.1,34.3,4.53,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,1,TOP,61556_1_TOP,2.03,98.5,9.84,107.62,36.51,,,,,,,,,,,,,11.57,1.18,12.36,7.88,62,22.8,15.3,29.45,11.19,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,1,BTM,61556_1_BTM,1.6,93.6,12.96,84.32,33.78,,,,,,,,,,,,,10.23,0.95,11.62,7.66,63.9,20.8,15.3,30.9,16.33,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,2,TOP,61556_2_TOP,1.92,124.1,10.93,241.3,47.27,,,,,,,,,,,,,10.7,1.11,10.88,7.86,66,18.8,15.3,28.67,11.43,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,2,BTM,61556_2_BTM,1.54,48,12.51,165.56,38.67,,,,,,,,,,,,,9.08,0.83,8.14,7.84,64.5,20.9,14.6,46.35,13.16,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,3,TOP,61556_3_TOP,2.17,93.8,6.34,313.04,50.35,,,,,,,,,,,,,3.97,1.34,10.85,7.63,68.2,18.8,13.1,25.27,6.22,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,3,BTM,61556_3_BTM,1.81,29.9,5.77,255.1,38.21,,,,,,,,,,,,,3.15,0.8,9.79,7.78,68.1,18.8,13.2,120.11,16.31,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,4,TOP,61556_4_TOP,1.98,82.9,7.51,85.25,38.1,,,,,,,,,,,,,11.98,0.94,74.17,7.36,66,18.9,15.2,29.76,13.59,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,4,BTM,61556_4_BTM,1.61,50.1,10.17,237.06,68.84,,,,,,,,,,,,,20.23,1.03,59.61,7.33,66,20.8,13.2,30.13,22.11,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,5,TOP,61556_5_TOP,2.07,104.9,7.35,107.14,17.1,,,,,,,,,,,,,10.33,0.84,10.89,7.47,78.2,12.6,9.2,24.38,10.63,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,5,BTM,61556_5_BTM,1.58,79.6,10.34,111.23,27.91,,,,,,,,,,,,,12.09,0.78,9.88,7.46,74.4,16.5,9.2,27.18,22,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,6,TOP,61556_6_TOP,1.82,90,7.83,246.3,35.81,,,,,,,,,,,,,9.78,1.14,11.3,7.65,74.3,14.6,11.2,26.07,10.16,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,6,BTM,61556_6_BTM,1.66,100.7,10.51,240,31.75,,,,,,,,,,,,,11.69,1.1,13.69,7.6,69.8,19,11.3,48.3,13.23,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,7,TOP,61556_7_TOP,2.03,74.7,5.35,215.21,32.29,,,,,,,,,,,,,1.66,1.06,10.08,7.52,71.7,15.1,13.3,22.91,3.64,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,7,BTM,61556_7_BTM,1.83,14.4,6.97,206.6,19.65,,,,,,,,,,,,,0.83,0.68,8.5,8.01,73.9,14.9,11.3,70.99,7.55,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,8,TOP,61556_8_TOP,2.05,76.5,6.26,243.44,69.42,,,,,,,,,,,,,9.68,1.02,64.57,7.17,74,14.8,11.3,24.9,9.38,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61556,8,BTM,61556_8_BTM,1,73.8,7.57,162.07,27.75,,,,,,,,,,,,,30.58,1.11,57.25,6.68,71.9,16.9,11.3,26.7,37.48,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61558,1,TOP,61558_1_TOP,0.63,,37.66,2948.36,153.1,,,,,,,,,,,,,0.58,6.46,31.08,5.73,,,,184.26,10.65,,Below_Detection,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61558,1,BTM,61558_1_BTM,0.64,,34.34,2107.36,102.85,,,,,,,,,,,,,0.67,3.86,15.87,6.35,,,,94.21,5.54,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61558,2,TOP,61558_2_TOP,0.69,,53.51,2145.91,171.91,,,,,,,,,,,,,0.99,8.65,18.08,6.35,,,,251.86,20.87,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61558,2,BTM,61558_2_BTM,1.16,,23.19,1169.6,79.13,,,,,,,,,,,,,0.77,4.14,8.23,6.47,,,,46.03,5.15,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
